Chelsea Walls	/wiki/Chelsea_Walls	2002	Ethan Hawke	Kris Kristofferson, Uma Thurman	Drama	NULL	USA
Chernobyl Diaries	/wiki/Chernobyl_Diaries	2012	Bradley Parker	Jesse McCartney, Jonathan Sadowski, Devin Kelley, Olivia Taylor Dudley, Nathan Phillips, Ingrid Bolsø Berdal, Dimitri Diatchenko	Horror	Warner Bros., Alcon Entertainment Based on The Diary of Lawson Oxford by Oren Peli	USA
Cherokee Strip	/wiki/Cherokee_Strip	1940	Lesley Selander	Richard Dix, Florence Rice, William Henry	Western	NULL	USA
Cherry 2000	/wiki/Cherry_2000	1987	Steve De Jarnatt	Melanie Griffith, David Andrews, Tim Thomerson	scifi	Orion	USA
Cherry Falls	/wiki/Cherry_Falls	2000	Geoffrey Wright	Brittany Murphy, Michael Biehn, Jesse Bradford	Thriller	NULL	USA
Cherry, Harry & Raquel!	/wiki/Cherry,_Harry_%26_Raquel!	1970	Russ Meyer	Larissa Ely, Linda Ashton, Uschi Digard	Drama	NULL	USA
Cherrybomb	/wiki/Cherrybomb_(film)	2009	Lisa Barros D'Sa and Glenn Leyburn	Rupert Grint, Robert Sheehan	drama	23 April	UK
Chesty Anderson, USN	/wiki/Chesty_Anderson,_USN	1976	Ed Forsyth	Shari Eubank, Fred Willard, Scatman Crothers	Comedy	Atlas Films	USA
Cheyenne	/wiki/Cheyenne_(film)	1947	Raoul Walsh	Jane Wyman, Dennis Morgan	Western	Warner Bros.	USA
Cheyenne Autumn	/wiki/Cheyenne_Autumn	1964	John Ford	Richard Widmark, Carroll Baker, James Stewart, Edward G. Robinson, Arthur Kennedy, Dolores del Río, Sal Mineo	Western	Warner Bros.	USA
Cheyenne Wildcat	/wiki/Cheyenne_Wildcat	1944	Lesley Selander	Bill Elliott, Robert Blake, Alice Fleming	Western	NULL	USA
Chicago	/wiki/Chicago_(2002_film)	2002	Rob Marshall	Renée Zellweger, Catherine Zeta-Jones, Richard Gere, Queen Latifah, John C. Reilly, Taye Diggs	Musical	based on the Broadway musical won Academy Award for Best Picture	USA
Chicago 10	/wiki/Chicago_10_(film)	2007	Brett Morgan	the Chicago Seven	Animation	NULL	USA
Chicago Cab	/wiki/Chicago_Cab	1997	Mary Cybulski, John Tintori	Paul Dillon, Gillian Anderson, John Cusack, Laurie Metcalf, Julianne Moore	Comedy, drama	NULL	USA
Chicago Joe and the Showgirl	/wiki/Chicago_Joe_and_the_Showgirl	1990	Bernard Rose	Kiefer Sutherland, Emily Lloyd, Liz Fraser	Crime/Drama	NULL	UK
Chick	/wiki/Chick_(1936_film)	1936	Michael Hankinson	Sydney Howard, Betty Ann Davies	Comedy/Crime	NULL	UK
Chicken Every Sunday	/wiki/Chicken_Every_Sunday	1949	George Seaton	Dan Dailey, Celeste Holm, Colleen Townsend	Comedy	20th Century Fox	USA
Chicken Little	/wiki/Chicken_Little_(2005_film)	2005	Mark Dindal	Zach Braff, Joan Cusack, Steve Zahn	Animation	NULL	USA
Chicken Ranch	/wiki/Chicken_Ranch_(film)	1983	Nick Broomfield	NULL	Documentary	NULL	USA
Chicken Run	/wiki/Chicken_Run	2000	Nick Park	Julia Sawalha, Mel Gibson, Miranda Richardson	Animated Comedy	NULL	UK
Chicken Wagon Family	/wiki/Chicken_Wagon_Family	1939	Herbert I. Leeds	Jane Withers, Leo Carrillo, Marjorie Weaver, Spring Byington	Comedy	20th Century Fox	USA
Chico and Rita	/wiki/Chico_and_Rita	2010	Fernando Trueba, Javier Mariscal	NULL	Animation-Drama	19 November	UK
Chief Crazy Horse	/wiki/Chief_Crazy_Horse_(1955_film)	1955	George Sherman	Victor Mature, Suzan Ball, John Lund	Western	Universal	USA
Child 44	/wiki/Child_44_(film)	2015	Daniel Espinosa	Tom Hardy Noomi Rapace Joel Kinnaman Gary Oldman	Thriller	Lionsgate Based on the novel of the same name	USA
Child 44	/wiki/Child_44_(film)	2015	Daniel Espinosa	Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman, Paddy Considine, Jason Clarke, Vincent Cassel	Mystery Thriller	Lionsgate Based on Child 44 by Tom Rob Smith	UK
Child Bride	/wiki/Child_Bride	1938	Harry Revier	Shirley Mills, Bob Bollinger	Drama, Exploitation	NULL	USA
Child in the House	/wiki/Child_in_the_House	1956	Cy Endfield, Charles De la Tour	Phyllis Calvert, Eric Portman	Drama	NULL	UK
Child in the Night	/wiki/Child_in_the_Night	1990	NULL	Elijah Wood, Tom Skerritt	Drama	made for TV	USA
Child of Rage	/wiki/Child_of_Rage	1992	NULL	Mel Harris, Mariette Hartley	Drama	TV	USA
Child's Play	/wiki/Child%27s_Play_(1972_film)	1972	Sidney Lumet	James Mason, Robert Preston, Beau Bridges	Mystery	Paramount	USA
Child's Play	/wiki/Child%27s_Play_(1988_film)	1988	Tom Holland	Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif	Horror	first of five Chucky films	USA
Child's Play 2	/wiki/Child%27s_Play_2	1990	John Lafia	Alex Vincent, Gerrit Graham	Horror	NULL	USA
Child's Play 3	/wiki/Child%27s_Play_3	1991	Jack Bender	Brad Dourif, Justin Whalin, Perrey Reeves	Horror	sequel	USA
Childish Things	/wiki/Childish_Things_(film)	1969	John Derek	Don Murray, Linda Evans	Drama	NULL	USA
Children Galore	/wiki/Children_Galore	1955	Terence Fisher	Eddie Byrne, June Thorburn	Comedy	NULL	UK
Children Shouldn't Play with Dead Things	/wiki/Children_Shouldn%27t_Play_with_Dead_Things	1972	Bob Clark	Alan Ormsby, Valerie Mamches	Horror	NULL	USA
Children of Men	/wiki/Children_of_Men	2006	Alfonso Cuarón	Clive Owen, Julianne Moore	scifi	based on The Children of Men by P. D. James	USA
Children of Men	/wiki/Children_of_Men	2006	Alfonso Cuarón	Julianne Moore, Clive Owen	scifi	NULL	UK
Children of a Lesser God	/wiki/Children_of_a_Lesser_God	1986	Randa Haines	William Hurt, Marlee Matlin, Piper Laurie	Drama	Academy Award for Matlin	USA
Children of the Corn	/wiki/Children_of_the_Corn_(1984_film)	1984	Fritz Kiersch	Peter Horton, Linda Hamilton	Horror	first in series	USA
Children of the Corn II: The Final Sacrifice	/wiki/Children_of_the_Corn_II:_The_Final_Sacrifice	1992	David F. Price	Terence Knox	Horror	sequel	USA
Children of the Corn III: Urban Harvest	/wiki/Children_of_the_Corn_III:_Urban_Harvest	1995	James D.R. Hickox	Daniel Cerny, Ron Melendez	Horror	sequel	USA
Children of the Corn IV: The Gathering	/wiki/Children_of_the_Corn_IV:_The_Gathering	1996	Greg Spence	Naomi Watts, Jamie Renée Smith, Karen Black	Horror	NULL	USA
Children of the Damned	/wiki/Children_of_the_Damned	1963	Anton M. Leader	Ian Hendry, Alan Badel	Horror	NULL	UK
Children of the Night	/wiki/Children_of_the_Night_(1991_film)	1991	Tony Randel	Ami Dolenz, Karen Black	Horror	NULL	USA
Chill Factor	/wiki/Chill_Factor_(film)	1999	Hugh Johnson	Cuba Gooding, Jr., Skeet Ulrich	Action, Comedy	NULL	USA
Chilling Visions: 5 Senses of Fear	/wiki/Chilling_Visions:_5_Senses_of_Fear	2013	Eric England, Nick Everhart, Emily Hagins, Miko Hughes, Jesse Holland	Nicholas Tucci, Caleb Barwick, Hilary Greer, Danae Nason, Ace Marrero	Horror	Chiller Films	USA
Chimpanzee	/wiki/Chimpanzee_(film)	2012	Alastair Fothergill and Mark Linfield	A young chimpanzee named Oscar finds himself alone in the African forests until he is adopted by another chimpanzee. Narrated by Tim Allen.	Nature documentary	Disneynature	USA
China Clipper	/wiki/China_Clipper_(1936_film)	1936	Ray Enright	Pat O'Brien, Ross Alexander, Humphrey Bogart	Drama	NULL	USA
China Corsair	/wiki/China_Corsair	1951	Ray Nazarro	Jon Hall, Ernest Borgnine	Adventure	Columbia	USA
China Cry	/wiki/China_Cry	1990	James F. Collier	Julia Nickson, France Nuyen and James Shigeta	Drama	NULL	USA
China Doll	/wiki/China_Doll_(film)	1958	Frank Borzage	Victor Mature, Li Hua Li, Ward Bond	War romance	NULL	USA
China Gate	/wiki/China_Gate_(1957_film)	1957	Samuel Fuller	Gene Barry, Angie Dickinson	Drama	20th Century Fox	USA
China Girl	/wiki/China_Girl_(1987_film)	1987	Abel Ferrara	James Russo, David Caruso	Drama	NULL	USA
China Moon	/wiki/China_Moon	1994	John Bailey	Ed Harris, Madeleine Stowe, Benicio del Toro	Crime drama	NULL	USA
China O'Brien	/wiki/China_O%27Brien	1990	Robert Clouse	Cynthia Rothrock	Martial arts	NULL	USA
China Passage	/wiki/China_Passage	1937	Edward Killy	Leslie Fenton, Vinton Hayworth, Constance Worth	Drama, Adventure	NULL	USA
China Seas	/wiki/China_Seas_(film)	1935	Tay Garnett	Clark Gable, Jean Harlow, Wallace Beery	Adventure	NULL	USA
Chinatown	/wiki/Chinatown_(1974_film)	1974	Roman Polanski	Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, Burt Young	Mystery	11 Oscar nominations	USA
Chinatown After Dark	/wiki/Chinatown_After_Dark	1931	Stuart Paton	Carmel Myers, Rex Lease, Barbara Kent	Crime, Drama	NULL	USA
Chinese Box	/wiki/Chinese_Box	1997	Wayne Wang	Jeremy Irons, Gong Li	Drama	TriMark Pictures	USA
Chinese Coffee	/wiki/Chinese_Coffee	2000	Al Pacino	Al Pacino, Jerry Orbach	Drama	Chal Productions; based on story by Ira Lewis	USA
Chip Off the Old Block	/wiki/Chip_Off_the_Old_Block	1944	Charles Lamont	Donald O'Connor, Peggy Ryan, Ann Blyth	Musical comedy	Universal	USA
Chisum	/wiki/Chisum	1970	Andrew V. McLaglen	John Wayne, Forrest Tucker, Ben Johnson	Western	Warner Bros.	USA
Chitty Chitty Bang Bang	/wiki/Chitty_Chitty_Bang_Bang_(film)	1968	Ken Hughes	Dick Van Dyke, Sally Ann Howes	Fantasy	NULL	UK
Chocolat	/wiki/Chocolat_(2000_film)	2000	Lasse Hallström	Juliette Binoche, Judi Dench	Romance	NULL	UK
Chocolat	/wiki/Chocolat_(2000_film)	2000	Lasse Hallström	Juliette Binoche, Judi Dench, Alfred Molina, Lena Olin, Johnny Depp	Romance	Miramax Films	USA
Choke	/wiki/Choke_(film)	2008	Clark Gregg	Sam Rockwell, Anjelica Huston, Kelly Macdonald	Comedy-drama	Fox Searchlight Pictures Based on Choke by Chuck Palahniuk	USA
Choke Canyon	/wiki/Choke_Canyon	1986	Charles Bail	Stephen Collins, Bo Svenson, Lance Henriksen	scifi	NULL	USA
Choose Me	/wiki/Choose_Me	1984	Alan Rudolph	Keith Carradine, Lesley Ann Warren, Geneviève Bujold, Rae Dawn Chong	Drama	NULL	USA
Chopper Chicks in Zombietown	/wiki/Chopper_Chicks_in_Zombietown	1991	Dan Hoskins	Vicki Frederick, Billy Bob Thornton	Comedy, Horror	NULL	USA
Chopping Mall	/wiki/Chopping_Mall	1986	Jim Wynorski	Kelli Maroney, Barbara Crampton, Dick Miller	Horror	NULL	USA
Chorus Line, A	/wiki/A_Chorus_Line_(film)	1985	Richard Attenborough	Michael Douglas, Audrey Landers, Janet Jones	Musical	based on the stage musical	USA
Chosen Survivors	/wiki/Chosen_Survivors	1974	Sutton Roley	Diana Muldaur, Bradford Dillman	scifi	NULL	USA
Chow Hound	/wiki/Chow_Hound	1951	Chuck Jones	Looney Tunes	Animation	NULL	USA
Christine	/wiki/Christine_(1983_film)	1983	John Carpenter	Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky, Harry Dean Stanton	Thriller	based on novel by Stephen King	USA
Christmas Carol: The Movie	/wiki/Christmas_Carol:_The_Movie	2001	Jimmy T. Murakami	Simon Callow, Kate Winslet, Nicolas Cage	Animation	NULL	UK
Christmas Child	/wiki/Christmas_Child	2003	Bill Ewing	William R. Moses, Steven Curtis Chapman, Megan Follows	Drama	NULL	USA
Christmas Comes to Willow Creek	/wiki/Christmas_Comes_to_Willow_Creek	1987	Richard Lang	John Schneider, Tom Wopat, Kim Delaney	Drama	NULL	USA
Christmas Eve	/wiki/Christmas_Eve_(film)	1947	Edwin L. Marin	George Raft, Randolph Scott, Joan Blondell	Comedy	United Artists	USA
Christmas Every Day	/wiki/Christmas_Every_Day	1996	Larry Peerce	Erik von Detten, Robert Hays, Bess Armstrong	Drama	TV	USA
Christmas Evil	/wiki/Christmas_Evil	1980	Lewis Jackson	Brandon Maggart	Horror	NULL	USA
Christmas Holiday	/wiki/Christmas_Holiday	1944	Robert Siodmak	Deanna Durbin, Gene Kelly	Film noir	Universal	USA
Christmas at Maxwell's	/wiki/Christmas_at_Maxwell%27s	2006	William C. Laufer	Andrew May, Jack Hourigan	Drama	NULL	USA
Christmas in Connecticut	/wiki/Christmas_in_Connecticut	1945	Peter Godfrey	Barbara Stanwyck, Dennis Morgan, Reginald Gardiner, Sydney Greenstreet	Comedy	Warner Bros.	USA
Christmas in July	/wiki/Christmas_in_July_(film)	1940	Preston Sturges	Dick Powell, Ellen Drew, Raymond Walburn	Screwball comedy	NULL	USA
Christmas in Tattertown	/wiki/Christmas_in_Tattertown	1988	Ralph Bakshi	NULL	Animated	TV	USA
Christmas with the Dead	/wiki/Christmas_with_the_Dead_(film)	2012	Terrill Lee Lankford	Damian Maffei, Brad Maule, Kasey Lansdale	Horror	Drive-in Movies Based on the short story Christmas with the Dead by Joe R. Lansdale	USA
Christmas with the Kranks	/wiki/Christmas_with_the_Kranks	2004	Joe Roth	Tim Allen, Jamie Lee Curtis	Comedy	based on Skipping Christmas by John Grisham	USA
Christopher Columbus	/wiki/Christopher_Columbus_(1949_film)	1949	David MacDonald	Fredric March, Florence Eldridge	Historical	NULL	UK
Christopher Columbus: The Discovery	/wiki/Christopher_Columbus:_The_Discovery	1992	John Glen	Georges Corraface, Rachel Ward, Tom Selleck, Marlon Brando	Adventure, Biography	6 Razzie nominations	USA
Chromophobia	/wiki/Chromophobia_(film)	2005	Martha Fiennes	Penélope Cruz, Ralph Fiennes	NULL	Screened at the 2005 Cannes Film Festival	UK
Chronicle	/wiki/Chronicle_(film)	2012	Josh Trank	Dane DeHaan, Michael B. Jordan, Alex Russell, Michael Kelly, Ashley Hinshaw, Anna Wood, Joe Vaz	scifi	20th Century Fox, Davis Entertainment	USA
Chu Chu and the Philly Flash	/wiki/Chu_Chu_and_the_Philly_Flash	1981	David Lowell Rich	Alan Arkin, Carol Burnett, Jack Warden	Comedy	20th Century Fox	USA
Chuck & Buck	/wiki/Chuck_%26_Buck	2000	Miguel Arteta	Chris Weitz, Mike White, Maya Rudolph	Comedy	Artisan Entertainment	USA
Chuck Amuck: The Movie	/wiki/Chuck_Amuck:_The_Movie	1991	NULL	Chuck Jones	Documentary	NULL	USA
Chuka	/wiki/Chuka_(film)	1967	Gordon Douglas	Rod Taylor, Ernest Borgnine, John Mills	Western	Paramount	USA
Church Ball	/wiki/Church_Ball	2006	Kurt Hale	Fred Willard, Andrew Wilson, Clint Howard	Comedy	NULL	USA
Churchill: The Hollywood Years	/wiki/Churchill:_The_Hollywood_Years	2004	Peter Richardson	Christian Slater, Neve Campbell	Comedy	NULL	UK
Chutney Popcorn	/wiki/Chutney_Popcorn	1999	Nisha Ganatra	Nisha Ganatra, Jill Hennessy, Madhur Jaffrey	Comedy, Drama	NULL	USA
Ciao America	/wiki/Ciao_America	2002	Frank Ciota	Eddie Malavarca, Maurizio Nichetti, Violante Placido, Giancarlo Giannini, Paul Sorvino	Comedy	NULL	USA
Cimarron	/wiki/Cimarron_(1931_film)	1931	Wesley Ruggles	Irene Dunne, Richard Dix, Estelle Taylor	Drama, Western	NULL	USA
Cimarron	/wiki/Cimarron_(1960_film)	1960	Anthony Mann	Glenn Ford, Maria Schell, Anne Baxter	Western	remake of 1931 film	USA
Cinderella	/wiki/Cinderella_(1950_film)	1950	3 directors	Ilene Woods	Animation	Disney	USA
Cinderella	/wiki/Cinderella_(1977_film)	1977	Michael Pataki	Cheryl Smith, Sy Richardson	Erotic Musical	NULL	USA
Cinderella	/wiki/Cinderella_(1994_film)	1994	NULL	NULL	NULL	direct-to-video	USA
Cinderella	/wiki/Cinderella_(2015_film)	2015	Kenneth Branagh	Lily James Richard Madden Cate Blanchett Helena Bonham Carter Holliday Grainger	Romance	Walt Disney Pictures Live action re-image of the 1950s film.	USA
Cinderella	/wiki/Cinderella_(2015_film)	2015	Kenneth Branagh	Lily James, Cate Blanchett, Richard Madden, Stellan Skarsgård, Holliday Grainger, Derek Jacobi, Ben Chaplin, Sophie McShera, Hayley Atwell, Helena Bonham Carter	Fantasy Romance	Walt Disney Studios Based on Cendrillon by Charles Perrault	UK
Cinderella Liberty	/wiki/Cinderella_Liberty	1973	Mark Rydell	James Caan, Marsha Mason, Eli Wallach	Drama	3 Oscar nominations	USA
Cinderella Man	/wiki/Cinderella_Man	2005	Ron Howard	Russell Crowe, Renée Zellweger, Paul Giamatti, Bruce McGill, Craig Bierko	Biography, Drama	story of James J. Braddock	USA
Cinderfella	/wiki/Cinderfella	1960	Frank Tashlin	Jerry Lewis, Ed Wynn, Anna Maria Alberghetti	Musical comedy	Paramount	USA
Cinema Europe: The Other Hollywood	/wiki/Cinema_Europe:_The_Other_Hollywood	1996	David Gill	Kenneth Branagh (narrator)	Documentary	6 parts	USA
Cinerama Holiday	/wiki/Cinerama_Holiday	1955	Philippe De Lacy	John Marsh, Betty Marsh	Documentary	NULL	USA
Circle of Danger	/wiki/Circle_of_Danger	1951	Jacques Tourneur	Ray Milland, Patricia Roc	Thriller	NULL	UK
Circle of Friends	/wiki/Circle_of_Friends_(1995_film)	1995	Pat O'Connor	Chris O'Donnell, Minnie Driver	Drama	Co-production with the US and Republic of Ireland	UK
Circle of Power	/wiki/Circle_of_Power	1983	Bobby Roth	Yvette Mimieux	Drama	NULL	USA
Circle of Two	/wiki/Circle_of_Two	1980	Jules Dassin	Richard Burton, Tatum O'Neal	Drama	Dassin's final film	USA
Circle of Two	/wiki/Circle_of_Two	1981	Jules Dassin	Richard Burton, Tatum O'Neal	Drama	Troma	USA
Circus World	/wiki/Circus_World_(film)	1964	Henry Hathaway	John Wayne, Rita Hayworth, Claudia Cardinale	Drama	Paramount	USA
Circus of Horrors	/wiki/Circus_of_Horrors	1960	Sidney Hayers	Anton Diffring, Erika Remberg	Horror	NULL	UK
Cirque du Freak: The Vampire's Assistant	/wiki/Cirque_du_Freak:_The_Vampire%27s_Assistant	2009	Paul Weitz	John C. Reilly, Ken Watanabe, Josh Hutcherson, Chris Massoglia, Michael Cerveris, Ray Stevenson, Patrick Fugit, Willem Dafoe, Salma Hayek	Fantasy	Universal Pictures Based on The Saga of Darren Shan by Darren Shan	USA
Cisco Pike	/wiki/Cisco_Pike	1972	Bill L. Norton	Kris Kristofferson, Gene Hackman, Karen Black, Harry Dean Stanton	Drama	Sony Pictures	USA
Citizen Kane	/wiki/Citizen_Kane	1941	Orson Welles	Orson Welles, Joseph Cotten, Everett Sloane, Paul Stewart, Dorothy Comingore, Agnes Moorehead	Drama	RKO; Academy Award Best Original Screenplay; voted AFI and Sight & Sound greatest film of all time	USA
Citizen Ruth	/wiki/Citizen_Ruth	1996	Alexander Payne	Laura Dern, Swoosie Kurtz, Kurtwood Smith, Kelly Preston, Burt Reynolds	Comedy, Drama	NULL	USA
Citizen X	/wiki/Citizen_X	1995	Chris Gerolmo	Stephen Rea, Donald Sutherland, Max von Sydow, Jeffrey DeMunn	Crime drama	HBO	USA
Citizen's Band	/wiki/Citizen%27s_Band_(film)	1977	Jonathan Demme	Paul Le Mat, Candy Clark, Roberts Blossom	Comedy	a.k.a. Handle with Care	USA
City Across the River	/wiki/City_Across_the_River	1949	Maxwell Shane	Stephen McNally, Thelma Ritter, Jeff Corey	Crime drama	Universal	USA
City Beneath the Sea	/wiki/City_Beneath_the_Sea_(1953_film)	1953	Budd Boetticher	Robert Ryan, Anthony Quinn, Mala Powers	Adventure	Universal	USA
City Girl	/wiki/City_Girl_(1938_film)	1938	Alfred L. Werker	Phyllis Brooks, Ricardo Cortez	Drama, Crime	NULL	USA
City Hall	/wiki/City_Hall_(film)	1996	Harold Becker	Al Pacino, John Cusack, Bridget Fonda, Danny Aiello, Martin Landau, Tony Franciosa	Drama	NULL	USA
City Heat	/wiki/City_Heat	1984	Richard Benjamin	Clint Eastwood, Burt Reynolds, Madeline Kahn, Richard Roundtree, Jane Alexander, Rip Torn	Crime comedy	Warner Bros.	USA
City Island	/wiki/City_Island_(film)	2010	Raymond De Felitta	Andy García, Julianna Margulies, Steven Strait, Alan Arkin, Emily Mortimer	Comedy-drama	Anchor Bay Films	USA
City Lights	/wiki/City_Lights	1931	Charles Chaplin	Charles Chaplin, Virginia Cherrill	Comedy, Drama	NULL	USA
City Limits	/wiki/City_Limits_(1934_film)	1934	William Nigh	Frank Craven, Sally Blane, Claude Gillingwater	Comedy, Drama	NULL	USA
City Rats	/wiki/City_Rats	2009	Steve M. Kelly	Danny Dyer, Tamer Hassan, Ray Panthaki, Susan Lynch	black comedy	24 April	UK
City Slickers	/wiki/City_Slickers	1991	Ron Underwood	Billy Crystal, Daniel Stern, Bruno Kirby, Patricia Wettig, Helen Slater, Jack Palance	Comedy	Oscar for Palance	USA
City Slickers II: The Legend of Curly's Gold	/wiki/City_Slickers_II:_The_Legend_of_Curly%27s_Gold	1994	Paul Weiland	Billy Crystal, Jack Palance, Jon Lovitz, Daniel Stern, Patricia Wettig	Comedy	sequel to City Slickers	USA
City Streets	/wiki/City_Streets_(film)	1931	Rouben Mamoulian	Gary Cooper, Sylvia Sidney, Paul Lukas	Drama, Crime	NULL	USA
City That Never Sleeps	/wiki/City_That_Never_Sleeps	1953	John H. Auer	Gig Young, William Talman, Mala Powers, Paula Raymond, Chill Wills	Thriller	Republic	USA
City Under the Sea	/wiki/City_Under_the_Sea	1965	Jacques Tourneur	Vincent Price, David Tomlinson, Tab Hunter	scifi / Adventure	NULL	UK
City by the Sea	/wiki/City_by_the_Sea	2002	Michael Caton-Jones	Robert De Niro, James Franco, Eliza Dushku, Frances McDormand	Crime drama	NULL	USA
City for Conquest	/wiki/City_for_Conquest	1940	Anatole Litvak, Jean Negulesco	James Cagney, Ann Sheridan, Frank Craven	Drama	NULL	USA
City of Angels	/wiki/City_of_Angels_(film)	1998	Brad Silberling	Nicolas Cage, Meg Ryan, Andre Braugher, Dennis Franz	Fantasy	Wings of Desire remake	USA
City of Bad Men	/wiki/City_of_Bad_Men	1953	Harmon Jones	Dale Robertson, Jeanne Crain, Richard Boone	Western	20th Century Fox	USA
City of Beautiful Nonsense	/wiki/City_of_Beautiful_Nonsense_(1935_film)	1935	Adrian Brunel	Emlyn Williams, Sophie Stewart	Drama	NULL	UK
City of Chance	/wiki/City_of_Chance	1940	Ricardo Cortez	Lynn Bari, C. Aubrey Smith, Donald Woods	Film noir	NULL	USA
City of Ember	/wiki/City_of_Ember	2008	Gil Kenan	Bill Murray, Tim Robbins, Saoirse Ronan	Fantasy, scifi	20th Century Fox Based on The City of Ember by Jeanne DuPrau	USA
City of Ghosts	/wiki/City_of_Ghosts	2002	Matt Dillon	Matt Dillon, James Caan, Natascha McElhone	Drama	NULL	USA
City of Hope	/wiki/City_of_Hope_(film)	1991	John Sayles	Vincent Spano, Chris Cooper, Joe Morton, Angela Bassett	Drama	NULL	USA
City of Industry	/wiki/City_of_Industry_(film)	1997	John Irvin	Harvey Keitel, Stephen Dorff, Timothy Hutton, Famke Janssen, Lucy Liu	Drama	Universal	USA
City of Joy	/wiki/City_of_Joy_(film)	1992	Roland Joffé	Om Puri, Shabana Azmi	Drama	NULL	UK
City of Song	/wiki/City_of_Song	1931	Carmine Gallone	Jan Kiepura, Betty Stockfeld	Romance	NULL	UK
City on Fire	/wiki/City_on_Fire_(1979_film)	1979	Alvin Rakoff	Susan Clark, Barry Newman, Ava Gardner	Disaster film	Embassy	USA
Civic Duty	/wiki/Civic_Duty_(film)	2006	Jeff Renfroe	Peter Krause, Khaled Abol Naga, Richard Schiff	Drama	NULL	USA
Civil Brand	/wiki/Civil_Brand	2002	Neema Barnette	LisaRaye McCoy, Lark Voorhies, Mos Def	Action	NULL	USA
Claire of the Moon	/wiki/Claire_of_the_Moon	1992	NULL	NULL	NULL	NULL	USA
Clambake	/wiki/Clambake	1967	Arthur Nadel	Elvis Presley, Shelley Fabares	Musical	U.A.	USA
Clancy Street Boys	/wiki/Clancy_Street_Boys	1943	William Beaudine	East Side Kids	NULL	NULL	USA
